Code INSEE;Code Postal;Commune;Département;Région;geo_point_2d;Code Département;Code Région
1319;1990;RELEVANT;AIN;RHONE-ALPES;46.0843657897, 4.94176845356;1;82
1320;1750;REPLONGES;AIN;RHONE-ALPES;46.3077356023, 4.8746938271;1;82
1321;1250;REVONNAS;AIN;RHONE-ALPES;46.1615355815, 5.33543916388;1;82
1322;1600;REYRIEUX;AIN;RHONE-ALPES;45.9367652442, 4.82840395968;1;82
1323;1190;REYSSOUZE;AIN;RHONE-ALPES;46.4285569061, 4.91285056272;1;82
1325;1800;RIGNIEUX-LE-FRANC;AIN;RHONE-ALPES;45.9518762734, 5.16936671105;1;82
1328;1400;ROMANS;AIN;RHONE-ALPES;46.1237520756, 5.0217131176;1;82
1329;1510;ROSSILLON;AIN;RHONE-ALPES;45.8363854589, 5.59926863007;1;82
1330;1260;RUFFIEU;AIN;RHONE-ALPES;46.0037108867, 5.65322391497;1;82
1331;1450;SAINT-ALBAN;AIN;RHONE-ALPES;46.0983335519, 5.45573839846;1;82
1332;1380;SAINT-ANDRE-DE-BAGE;AIN;RHONE-ALPES;46.298541568, 4.91411565769;1;82
1333;1390;SAINT-ANDRE-DE-CORCY;AIN;RHONE-ALPES;45.927001954, 4.95373324492;1;82
1334;1290;SAINT-ANDRE-D'HUIRIAT;AIN;RHONE-ALPES;46.2140960915, 4.91291358797;1;82
1335;1240;SAINT-ANDRE-LE-BOUCHOUX;AIN;RHONE-ALPES;46.1131399612, 5.0802376895;1;82
1336;1960;SAINT-ANDRE-SUR-VIEUX-JONC;AIN;RHONE-ALPES;46.1492410532, 5.14175200148;1;82
1337;1190;SAINT-BENIGNE;AIN;RHONE-ALPES;46.4519173207, 4.95309825903;1;82
1338;1300;SAINT-BENOIT;AIN;RHONE-ALPES;45.6891842277, 5.5843972561;1;82
1339;1600;SAINT-BERNARD;AIN;RHONE-ALPES;45.9493830581, 4.74276628471;1;82
1340;1300;SAINT-BOIS;AIN;RHONE-ALPES;45.6974755166, 5.62709830112;1;82
1341;1300;SAINT-CHAMP;AIN;RHONE-ALPES;45.7825741014, 5.7326531461;1;82
1342;1120;SAINTE-CROIX;AIN;RHONE-ALPES;45.895522477, 5.04935536228;1;82
1343;1380;SAINT-CYR-SUR-MENTHON;AIN;RHONE-ALPES;46.2754005606, 4.96757105158;1;82
1344;1000;SAINT-DENIS-LES-BOURG;AIN;RHONE-ALPES;46.2111998453, 5.18462806771;1;82
1345;1500;SAINT-DENIS-EN-BUGEY;AIN;RHONE-ALPES;45.9488551151, 5.32367701698;1;82
1346;1340;SAINT-DIDIER-D'AUSSIAT;AIN;RHONE-ALPES;46.3069992095, 5.05820697692;1;82
1347;1600;SAINT-DIDIER-DE-FORMANS;AIN;RHONE-ALPES;45.9564926067, 4.77766764875;1;82
1348;1140;SAINT-DIDIER-SUR-CHALARONNE;AIN;RHONE-ALPES;46.1840408682, 4.81645666173;1;82
1349;1800;SAINT-ELOI;AIN;RHONE-ALPES;45.9322494861, 5.15187041178;1;82
1350;1370;SAINT-ETIENNE-DU-BOIS;AIN;RHONE-ALPES;46.2749447261, 5.28428557632;1;82
1351;1140;SAINT-ETIENNE-SUR-CHALARONNE;AIN;RHONE-ALPES;46.1468059584, 4.86696454244;1;82
1352;1190;SAINT-ETIENNE-SUR-REYSSOUZE;AIN;RHONE-ALPES;46.4030398952, 5.00605581573;1;82
1353;1600;SAINTE-EUPHEMIE;AIN;RHONE-ALPES;45.9669798317, 4.79478189169;1;82
1354;1630;SAINT-GENIS-POUILLY;AIN;RHONE-ALPES;46.254539333, 6.0362907345;1;82
1355;1380;SAINT-GENIS-SUR-MENTHON;AIN;RHONE-ALPES;46.2815955593, 5.01311826405;1;82
1356;1400;SAINT-GEORGES-SUR-RENON;AIN;RHONE-ALPES;46.1037951263, 5.03001967494;1;82
1357;1130;SAINT-GERMAIN-DE-JOUX;AIN;RHONE-ALPES;46.1821955394, 5.74672259773;1;82
1358;1300;SAINT-GERMAIN-LES-PAROISSES;AIN;RHONE-ALPES;45.7709749249, 5.61753440834;1;82
1359;1240;SAINT-GERMAIN-SUR-RENON;AIN;RHONE-ALPES;46.0797285417, 5.06090903982;1;82
1360;1630;SAINT-JEAN-DE-GONVILLE;AIN;RHONE-ALPES;46.2178585727, 5.94203093769;1;82
1361;1800;SAINT-JEAN-DE-NIOST;AIN;RHONE-ALPES;45.8405002569, 5.21167430462;1;82
1362;1390;SAINT-JEAN-DE-THURIGNEUX;AIN;RHONE-ALPES;45.9598424323, 4.89936410681;1;82
1363;1640;SAINT-JEAN-LE-VIEUX;AIN;RHONE-ALPES;46.0291437714, 5.38252835538;1;82
1364;1560;SAINT-JEAN-SUR-REYSSOUZE;AIN;RHONE-ALPES;46.3972479854, 5.06297763777;1;82
1365;1290;SAINT-JEAN-SUR-VEYLE;AIN;RHONE-ALPES;46.2683632132, 4.92198366998;1;82
1366;1150;SAINTE-JULIE;AIN;RHONE-ALPES;45.8819723176, 5.28452304614;1;82
1367;1560;SAINT-JULIEN-SUR-REYSSOUZE;AIN;RHONE-ALPES;46.3997655501, 5.10354296019;1;82
1368;1540;SAINT-JULIEN-SUR-VEYLE;AIN;RHONE-ALPES;46.2014862081, 4.959356342;1;82
1369;1250;SAINT-JUST;AIN;RHONE-ALPES;46.1929758576, 5.28494181398;1;82
1370;1750;SAINT-LAURENT-SUR-SAONE;AIN;RHONE-ALPES;46.3051486294, 4.83949202669;1;82
1371;1390;SAINT-MARCEL;AIN;RHONE-ALPES;45.9485803654, 4.9896671017;1;82
1372;1510;SAINT-MARTIN-DE-BAVEL;AIN;RHONE-ALPES;45.848212674, 5.67889099153;1;82
1373;1430;SAINT-MARTIN-DU-FRENE;AIN;RHONE-ALPES;46.135983782, 5.57106016428;1;82
1374;1160;SAINT-MARTIN-DU-MONT;AIN;RHONE-ALPES;46.1061500835, 5.32551470817;1;82
1375;1310;SAINT-MARTIN-LE-CHATEL;AIN;RHONE-ALPES;46.291445874, 5.12291715091;1;82
1376;1700;SAINT-MAURICE-DE-BEYNOST;AIN;RHONE-ALPES;45.8343709108, 4.97726215174;1;82
1378;1800;SAINT-MAURICE-DE-GOURDANS;AIN;RHONE-ALPES;45.8200191939, 5.16980415584;1;82
1379;1500;SAINT-MAURICE-DE-REMENS;AIN;RHONE-ALPES;45.9527471237, 5.2708276475;1;82
1380;1560;SAINT-NIZIER-LE-BOUCHOUX;AIN;RHONE-ALPES;46.4528537121, 5.1759906585;1;82
1381;1320;SAINT-NIZIER-LE-DESERT;AIN;RHONE-ALPES;46.052861561, 5.14246131764;1;82
1382;1330;SAINTE-OLIVE;AIN;RHONE-ALPES;46.0142006121, 4.93624894982;1;82
1383;1240;SAINT-PAUL-DE-VARAX;AIN;RHONE-ALPES;46.0956691617, 5.12762470203;1;82
1384;1230;SAINT-RAMBERT-EN-BUGEY;AIN;RHONE-ALPES;45.9504631708, 5.44017084612;1;82
1385;1310;SAINT-REMY;AIN;RHONE-ALPES;46.1846642149, 5.16771354778;1;82
1386;1150;SAINT-SORLIN-EN-BUGEY;AIN;RHONE-ALPES;45.886308438, 5.37608915006;1;82
1387;1340;SAINT-SULPICE;AIN;RHONE-ALPES;46.3209806116, 5.04148389346;1;82
1388;1560;SAINT-TRIVIER-DE-COURTES;AIN;RHONE-ALPES;46.4612969335, 5.06679195727;1;82
1389;1990;SAINT-TRIVIER-SUR-MOIGNANS;AIN;RHONE-ALPES;46.0618477991, 4.90158948884;1;82
1390;1150;SAINT-VULBAS;AIN;RHONE-ALPES;45.8222315102, 5.27019602929;1;82
1391;1270;SALAVRE;AIN;RHONE-ALPES;46.3635396668, 5.34742387197;1;82
1392;1580;SAMOGNAT;AIN;RHONE-ALPES;46.2648715781, 5.58607689306;1;82
1393;1400;SANDRANS;AIN;RHONE-ALPES;46.0656961548, 4.98282673172;1;82
1396;1150;SAULT-BRENAZ;AIN;RHONE-ALPES;45.8654038798, 5.40416104083;1;82
1397;1220;SAUVERNY;AIN;RHONE-ALPES;46.3126908233, 6.11043836433;1;82
1398;1480;SAVIGNEUX;AIN;RHONE-ALPES;45.997346828, 4.8576200906;1;82
1399;1170;SEGNY;AIN;RHONE-ALPES;46.2935928404, 6.07287743792;1;82
1400;1470;SEILLONNAZ;AIN;RHONE-ALPES;45.7976976614, 5.49810658524;1;82
1401;1630;SERGY;AIN;RHONE-ALPES;46.2626243003, 5.98914553194;1;82
1402;1190;SERMOYER;AIN;RHONE-ALPES;46.4981991944, 4.97856020441;1;82
1403;1470;SERRIERES-DE-BRIORD;AIN;RHONE-ALPES;45.8133219416, 5.44125880379;1;82
1404;1450;SERRIERES-SUR-AIN;AIN;RHONE-ALPES;46.1466977757, 5.45023362942;1;82
1405;1960;SERVAS;AIN;RHONE-ALPES;46.1385540577, 5.17887070992;1;82
1406;1560;SERVIGNAT;AIN;RHONE-ALPES;46.4346497878, 5.05559973107;1;82
1407;1420;SEYSSEL;AIN;RHONE-ALPES;45.9484118176, 5.82616979887;1;82
1408;1250;SIMANDRE-SUR-SURAN;AIN;RHONE-ALPES;46.2340471594, 5.42240815305;1;82
1409;1260;SONGIEU;AIN;RHONE-ALPES;45.9816997302, 5.71616247759;1;82
1410;1580;SONTHONNAX-LA-MONTAGNE;AIN;RHONE-ALPES;46.2229768712, 5.50566888767;1;82
1411;1150;SOUCLIN;AIN;RHONE-ALPES;45.8781798572, 5.43058627512;1;82
1412;1400;SULIGNAT;AIN;RHONE-ALPES;46.1735383313, 4.95772382526;1;82
1413;1420;SURJOUX;AIN;RHONE-ALPES;46.030402108, 5.79957920623;1;82
1414;1260;SUTRIEU;AIN;RHONE-ALPES;45.9311367808, 5.64988248129;1;82
1415;1510;TALISSIEU;AIN;RHONE-ALPES;45.8637167128, 5.72090411074;1;82
1416;1230;TENAY;AIN;RHONE-ALPES;45.922698278, 5.51453923595;1;82
1417;1110;THEZILLIEU;AIN;RHONE-ALPES;45.8931883593, 5.59700638944;1;82
1418;1120;THIL;AIN;RHONE-ALPES;45.8169214201, 5.0184098869;1;82
1419;1710;THOIRY;AIN;RHONE-ALPES;46.2435475879, 5.96506297987;1;82
1420;1140;THOISSEY;AIN;RHONE-ALPES;46.1700943481, 4.79387095814;1;82
1421;1230;TORCIEU;AIN;RHONE-ALPES;45.92125055, 5.40400282244;1;82
1422;1250;TOSSIAT;AIN;RHONE-ALPES;46.1384790158, 5.30400055922;1;82
1423;1600;TOUSSIEUX;AIN;RHONE-ALPES;45.959898291, 4.82898610612;1;82
1424;1390;TRAMOYES;AIN;RHONE-ALPES;45.8745670311, 4.9639268325;1;82
1425;1160;LA TRANCLIERE;AIN;RHONE-ALPES;46.0970027075, 5.26099875456;1;82
1426;1370;TREFFORT-CUISIAT;AIN;RHONE-ALPES;46.2803281838, 5.36083165162;1;82
1427;1600;TREVOUX;AIN;RHONE-ALPES;45.940671655, 4.7714415007;1;82
1428;1140;VALEINS;AIN;RHONE-ALPES;46.1146467438, 4.86551696868;1;82
1429;1660;VANDEINS;AIN;RHONE-ALPES;46.217806795, 5.08189056957;1;82
1430;1160;VARAMBON;AIN;RHONE-ALPES;46.0433928197, 5.2947944594;1;82
1431;1150;VAUX-EN-BUGEY;AIN;RHONE-ALPES;45.9201205456, 5.36353184193;1;82
1432;1270;VERJON;AIN;RHONE-ALPES;46.3459093717, 5.34853019646;1;82
1433;1560;VERNOUX;AIN;RHONE-ALPES;46.4848229774, 5.10590413121;1;82
1434;1330;VERSAILLEUX;AIN;RHONE-ALPES;45.9854373478, 5.11204819151;1;82
1435;1210;VERSONNEX;AIN;RHONE-ALPES;46.2997631425, 6.10057952207;1;82
1436;1170;VESANCY;AIN;RHONE-ALPES;46.3610768127, 6.08470665475;1;82
1437;1560;VESCOURS;AIN;RHONE-ALPES;46.4743960759, 5.02617426573;1;82
1439;1570;VESINES;AIN;RHONE-ALPES;46.3593397751, 4.86265852202;1;82
1441;1430;VIEU-D'IZENAVE;AIN;RHONE-ALPES;46.0853386653, 5.54922100161;1;82
1442;1260;VIEU;AIN;RHONE-ALPES;45.8898392612, 5.68999399947;1;82
1443;1330;VILLARS-LES-DOMBES;AIN;RHONE-ALPES;45.9927150222, 5.04507856642;1;82
1444;1150;VILLEBOIS;AIN;RHONE-ALPES;45.8485624628, 5.44711117486;1;82
1445;1270;VILLEMOTIER;AIN;RHONE-ALPES;46.3458538978, 5.31036160991;1;82
1446;1480;VILLENEUVE;AIN;RHONE-ALPES;46.0319048788, 4.85182526102;1;82
1447;1250;VILLEREVERSURE;AIN;RHONE-ALPES;46.1926750369, 5.3947679407;1;82
1448;1200;VILLES;AIN;RHONE-ALPES;46.0954293058, 5.7569250415;1;82
1449;1320;VILLETTE-SUR-AIN;AIN;RHONE-ALPES;46.0099989032, 5.25214547187;1;82
1450;1800;VILLIEU-LOYES-MOLLON;AIN;RHONE-ALPES;45.932014998, 5.22953071636;1;82
1451;1440;VIRIAT;AIN;RHONE-ALPES;46.2508985632, 5.22302249216;1;82
1452;1510;VIRIEU-LE-GRAND;AIN;RHONE-ALPES;45.8464417872, 5.63971940347;1;82
1453;1260;VIRIEU-LE-PETIT;AIN;RHONE-ALPES;45.9063608209, 5.73707051523;1;82
1454;1300;VIRIGNIN;AIN;RHONE-ALPES;45.7267387762, 5.71282330936;1;82
1456;1350;VONGNES;AIN;RHONE-ALPES;45.8129059524, 5.72536666767;1;82
1457;1540;VONNAS;AIN;RHONE-ALPES;46.2168871367, 4.99744373712;1;82
2001;2300;ABBECOURT;AISNE;PICARDIE;49.5991518653, 3.17708232927;2;22
2002;2800;ACHERY;AISNE;PICARDIE;49.6936187791, 3.39735632148;2;22
2003;2200;ACY;AISNE;PICARDIE;49.3471963534, 3.41817609834;2;22
2004;2340;AGNICOURT-ET-SECHELLES;AISNE;PICARDIE;49.7166573626, 3.96043211816;2;22
2005;2190;AGUILCOURT;AISNE;PICARDIE;49.393650796, 3.96803679426;2;22
2006;2110;AISONVILLE-ET-BERNOVILLE;AISNE;PICARDIE;49.930148162, 3.51120205593;2;22
2007;2820;AIZELLES;AISNE;PICARDIE;49.4848002918, 3.81870255331;2;22
2008;2370;AIZY-JOUY;AISNE;PICARDIE;49.4384256824, 3.51149185429;2;22
2009;2240;ALAINCOURT;AISNE;PICARDIE;49.7667120841, 3.36639043616;2;22
2010;2320;ALLEMANT;AISNE;PICARDIE;49.4624440593, 3.45394275872;2;22
2011;2290;AMBLENY;AISNE;PICARDIE;49.3762672939, 3.18334679178;2;22
2012;2200;AMBRIEF;AISNE;PICARDIE;49.3215250088, 3.40362196255;2;22
2013;2190;AMIFONTAINE;AISNE;PICARDIE;49.498787026, 3.92278993322;2;22
2014;2700;AMIGNY-ROUY;AISNE;PICARDIE;49.6108275885, 3.30289341579;2;22
2015;2600;ANCIENVILLE;AISNE;PICARDIE;49.2186389559, 3.20808809779;2;22
2016;2800;ANDELAIN;AISNE;PICARDIE;49.6411808161, 3.3695440898;2;22
2017;2800;ANGUILCOURT-LE-SART;AISNE;PICARDIE;49.6940879195, 3.42823182437;2;22
2018;2320;ANIZY-LE-CHATEAU;AISNE;PICARDIE;49.5045058305, 3.43129584952;2;22
2019;2480;ANNOIS;AISNE;PICARDIE;49.7210674108, 3.17611501401;2;22
2020;2500;ANY-MARTIN-RIEUX;AISNE;PICARDIE;49.8823706752, 4.22351346907;2;22
2021;2360;ARCHON;AISNE;PICARDIE;49.744126618, 4.11908765808;2;22
2022;2130;ARCY-SAINTE-RESTITUE;AISNE;PICARDIE;49.2548799371, 3.47829076337;2;22
2023;2210;ARMENTIERES-SUR-OURCQ;AISNE;PICARDIE;49.1734232511, 3.38789647903;2;22
2024;2860;ARRANCY;AISNE;PICARDIE;49.4989016398, 3.7647230005;2;22
2025;2480;ARTEMPS;AISNE;PICARDIE;49.7617999337, 3.19725095546;2;22
2026;2330;ARTONGES;AISNE;PICARDIE;48.9283616459, 3.54470132378;2;22
2027;2270;ASSIS-SUR-SERRE;AISNE;PICARDIE;49.6803739117, 3.55491692691;2;22
2028;2840;ATHIES-SOUS-LAON;AISNE;PICARDIE;49.5757750686, 3.69006632109;2;22
2029;2490;ATTILLY;AISNE;PICARDIE;49.8554489068, 3.15363305662;2;22
2030;2420;AUBENCHEUL-AUX-BOIS;AISNE;PICARDIE;50.0239903854, 3.26103215604;2;22
2031;2500;AUBENTON;AISNE;PICARDIE;49.8252306759, 4.19066939985;2;22
2032;2590;AUBIGNY-AUX-KAISNES;AISNE;PICARDIE;49.7721524634, 3.1192565988;2;22
2033;2820;AUBIGNY-EN-LAONNOIS;AISNE;PICARDIE;49.4968821185, 3.79282850765;2;22
2034;2300;AUDIGNICOURT;AISNE;PICARDIE;49.4777157214, 3.12718502825;2;22
2035;2120;AUDIGNY;AISNE;PICARDIE;49.8660645425, 3.6312599901;2;22
2036;2220;AUGY;AISNE;PICARDIE;49.340063724, 3.5110198819;2;22
2037;2000;AULNOIS-SOUS-LAON;AISNE;PICARDIE;49.6198117499, 3.60981962105;2;22
2038;2360;LES AUTELS;AISNE;PICARDIE;49.7608855336, 4.22422505762;2;22
2039;2250;AUTREMENCOURT;AISNE;PICARDIE;49.7051244442, 3.79419867292;2;22
2040;2580;AUTREPPES;AISNE;PICARDIE;49.8969849321, 3.85601033505;2;22
2041;2300;AUTREVILLE;AISNE;PICARDIE;49.5860875305, 3.23602708427;2;22
2042;2400;AZY-SUR-MARNE;AISNE;PICARDIE;49.0039701095, 3.35913214045;2;22
2043;2290;BAGNEUX;AISNE;PICARDIE;49.4601139731, 3.27945330014;2;22
2044;2140;BANCIGNY;AISNE;PICARDIE;49.7978711595, 4.03669866073;2;22
2046;2000;BARENTON-BUGNY;AISNE;PICARDIE;49.6218589779, 3.66103056579;2;22
2047;2000;BARENTON-CEL;AISNE;PICARDIE;49.6477517259, 3.64469997459;2;22
2048;2270;BARENTON-SUR-SERRE;AISNE;PICARDIE;49.66833977, 3.68940610952;2;22
2049;2700;BARISIS;AISNE;PICARDIE;49.577979369, 3.32804487461;2;22
2050;2170;BARZY-EN-THIERACHE;AISNE;PICARDIE;50.0395375873, 3.74901595409;2;22
2051;2850;BARZY-SUR-MARNE;AISNE;PICARDIE;49.0906196202, 3.56214117254;2;22
2052;2380;BASSOLES-AULERS;AISNE;PICARDIE;49.5332813699, 3.38492604839;2;22
2053;2330;BAULNE-EN-BRIE;AISNE;PICARDIE;48.9896915811, 3.60486686026;2;22
2054;2220;BAZOCHES-SUR-VESLES;AISNE;PICARDIE;49.3070586788, 3.61583126589;2;22
2055;2500;BEAUME;AISNE;PICARDIE;49.8211281836, 4.15200066545;2;22
2056;2300;BEAUMONT-EN-BEINE;AISNE;PICARDIE;49.6874633882, 3.13133369335;2;22
2057;2110;BEAUREVOIR;AISNE;PICARDIE;49.9965608612, 3.32970842537;2;22
2058;2160;BEAURIEUX;AISNE;PICARDIE;49.402806797, 3.75287161991;2;22
2059;2800;BEAUTOR;AISNE;PICARDIE;49.648319958, 3.33811188104;2;22
2060;2590;BEAUVOIS-EN-VERMANDOIS;AISNE;PICARDIE;49.8339921767, 3.10282045546;2;22
2061;2110;BECQUIGNY;AISNE;PICARDIE;50.0158703814, 3.45898644538;2;22
2062;2400;BELLEAU;AISNE;PICARDIE;49.0829128265, 3.30049173293;2;22
2063;2420;BELLENGLISE;AISNE;PICARDIE;49.9261057081, 3.2441994692;2;22
2064;2200;BELLEU;AISNE;PICARDIE;49.3567574344, 3.34051688283;2;22
2065;2420;BELLICOURT;AISNE;PICARDIE;49.9592991729, 3.23020850852;2;22
2066;2440;BENAY;AISNE;PICARDIE;49.755094123, 3.30909898139;2;22
2067;2450;BERGUES-SUR-SAMBRE;AISNE;PICARDIE;50.0294686238, 3.711371001;2;22
2068;2250;BERLANCOURT;AISNE;PICARDIE;49.7808533631, 3.75710714699;2;22
2069;2340;BERLISE;AISNE;PICARDIE;49.6622290606, 4.11314086897;2;22
2070;2120;BERNOT;AISNE;PICARDIE;49.8793651304, 3.48665456392;2;22
2071;2290;BERNY-RIVIERE;AISNE;PICARDIE;49.4113288887, 3.14975272702;2;22
2072;2820;BERRIEUX;AISNE;PICARDIE;49.4823563962, 3.8521031839;2;22
2073;2190;BERRY-AU-BAC;AISNE;PICARDIE;49.4084985083, 3.8985497785;2;22
2074;2800;BERTAUCOURT-EPOURDON;AISNE;PICARDIE;49.6276056573, 3.39748988886;2;22
2075;2240;BERTHENICOURT;AISNE;PICARDIE;49.7788058177, 3.37247241058;2;22
2076;2190;BERTRICOURT;AISNE;PICARDIE;49.3975285682, 4.01146178698;2;22
2077;2200;BERZY-LE-SEC;AISNE;PICARDIE;49.3172125296, 3.29666086699;2;22
2078;2300;BESME;AISNE;PICARDIE;49.5341682819, 3.16474171361;2;22
2079;2500;BESMONT;AISNE;PICARDIE;49.823361306, 4.11768907822;2;22
2080;2870;BESNY-ET-LOIZY;AISNE;PICARDIE;49.5928792816, 3.57657238799;2;22
2081;2300;BETHANCOURT-EN-VAUX;AISNE;PICARDIE;49.6290547772, 3.14064657935;2;22
2082;2210;BEUGNEUX;AISNE;PICARDIE;49.2275759309, 3.41647403702;2;22
2083;2130;BEUVARDES;AISNE;PICARDIE;49.1308547007, 3.49165019107;2;22
2084;2310;BEZU-LE-GUERY;AISNE;PICARDIE;49.0102591835, 3.22764610411;2;22
2085;2400;BEZU-SAINT-GERMAIN;AISNE;PICARDIE;49.1046732888, 3.40812513224;2;22
2086;2300;BICHANCOURT;AISNE;PICARDIE;49.578776546, 3.21263017443;2;22
2087;2290;BIEUXY;AISNE;PICARDIE;49.4476050585, 3.26985890807;2;22
2088;2860;BIEVRES;AISNE;PICARDIE;49.4921822965, 3.7137356904;2;22
2089;2200;BILLY-SUR-AISNE;AISNE;PICARDIE;49.3556556532, 3.37609947556;2;22
2090;2210;BILLY-SUR-OURCQ;AISNE;PICARDIE;49.2215032882, 3.29903267663;2;22
2091;2160;BLANZY-LES-FISMES;AISNE;PICARDIE;49.3372673738, 3.671868408;2;22
2093;2300;BLERANCOURT;AISNE;PICARDIE;49.5076223945, 3.15179502187;2;22
2094;2400;BLESMES;AISNE;PICARDIE;49.0264919363, 3.46405474705;2;22
2095;2110;BOHAIN-EN-VERMANDOIS;AISNE;PICARDIE;49.989032874, 3.46522354976;2;22
2096;2270;BOIS-LES-PARGNY;AISNE;PICARDIE;49.7369350689, 3.65414834535;2;22
2097;2350;BONCOURT;AISNE;PICARDIE;49.6264861998, 3.956447719;2;22
2098;2400;BONNEIL;AISNE;PICARDIE;49.0082419817, 3.3459478468;2;22
2099;2400;BONNESVALYN;AISNE;PICARDIE;49.1264049496, 3.32541661771;2;22
2100;2420;BONY;AISNE;PICARDIE;49.9908643724, 3.22116002448;2;22
2101;2250;BOSMONT-SUR-SERRE;AISNE;PICARDIE;49.7390653213, 3.86733568391;2;22
2102;2860;BOUCONVILLE-VAUCLAIR;AISNE;PICARDIE;49.4606212957, 3.75658607824;2;22
2103;2450;BOUE;AISNE;PICARDIE;50.0114554001, 3.71432024852;2;22
2104;2160;BOUFFIGNEREUX;AISNE;PICARDIE;49.3788374998, 3.84626014622;2;22
2105;2400;BOURESCHES;AISNE;PICARDIE;49.0671787396, 3.31728226934;2;22
2106;2160;BOURG-ET-COMIN;AISNE;PICARDIE;49.4022354002, 3.65944342757;2;22
2107;2300;BOURGUIGNON-SOUS-COUCY;AISNE;PICARDIE;49.5427641575, 3.15422957657;2;22
2108;2000;BOURGUIGNON-SOUS-MONTBAVIN;AISNE;PICARDIE;49.5288056883, 3.53777236106;2;22
2109;2140;LA BOUTEILLE;AISNE;PICARDIE;49.8778828965, 3.96243530235;2;22
2110;2220;BRAINE;AISNE;PICARDIE;49.3484719318, 3.53596629744;2;22
2111;2320;BRANCOURT-EN-LAONNOIS;AISNE;PICARDIE;49.5176286609, 3.41282321335;2;22
2112;2110;BRANCOURT-LE-GRAND;AISNE;PICARDIE;49.98081057, 3.39391192109;2;22
2114;2400;BRASLES;AISNE;PICARDIE;49.0567927241, 3.42453409652;2;22
2115;2000;BRAYE-EN-LAONNOIS;AISNE;PICARDIE;49.4375773374, 3.60977976284;2;22
2116;2140;BRAYE-EN-THIERACHE;AISNE;PICARDIE;49.7675470994, 3.96265841899;2;22
2117;2480;BRAY-SAINT-CHRISTOPHE;AISNE;PICARDIE;49.7746700975, 3.14070965091;2;22
2118;2880;BRAYE;AISNE;PICARDIE;49.4221361409, 3.37829006511;2;22
2119;2210;BRECY;AISNE;PICARDIE;49.1398626041, 3.42373097034;2;22
2120;2220;BRENELLE;AISNE;PICARDIE;49.3680052078, 3.5442035574;2;22
2121;2210;BRENY;AISNE;PICARDIE;49.1842783438, 3.34972495405;2;22
2122;2870;BRIE;AISNE;PICARDIE;49.5973962294, 3.4733634659;2;22
2123;2240;BRISSAY-CHOIGNY;AISNE;PICARDIE;49.7228299725, 3.39639768252;2;22
2124;2240;BRISSY-HAMEGICOURT;AISNE;PICARDIE;49.7432786375, 3.39968837909;2;22
2125;2810;BRUMETZ;AISNE;PICARDIE;49.1103074474, 3.15291445147;2;22
2126;2360;BRUNEHAMEL;AISNE;PICARDIE;49.7718100626, 4.18649398572;2;22
2127;2130;BRUYERES-SUR-FERE;AISNE;PICARDIE;49.1996571467, 3.44535846468;2;22
2128;2860;BRUYERES-ET-MONTBERAULT;AISNE;PICARDIE;49.5239615523, 3.66954693798;2;22
2129;2220;BRUYS;AISNE;PICARDIE;49.2621681637, 3.56863439754;2;22
2130;2500;BUCILLY;AISNE;PICARDIE;49.8658103548, 4.09323369949;2;22
2131;2880;BUCY-LE-LONG;AISNE;PICARDIE;49.3884447185, 3.39828602712;2;22
2132;2870;BUCY-LES-CERNY;AISNE;PICARDIE;49.5790852566, 3.496908306;2;22
2133;2350;BUCY-LES-PIERREPONT;AISNE;PICARDIE;49.6467998089, 3.90358311553;2;22
2134;2500;BUIRE;AISNE;PICARDIE;49.9070296259, 4.05674542304;2;22
2135;2620;BUIRONFOSSE;AISNE;PICARDIE;49.9577111138, 3.838016082;2;22
2136;2140;BURELLES;AISNE;PICARDIE;49.7687046874, 3.91196369709;2;22
2137;2810;BUSSIARES;AISNE;PICARDIE;49.0765910572, 3.25026191909;2;22
2138;2200;BUZANCY;AISNE;PICARDIE;49.3099528163, 3.3478744079;2;22
2139;2300;CAILLOUEL-CREPIGNY;AISNE;PICARDIE;49.6176055636, 3.12169527347;2;22
2140;2300;CAMELIN;AISNE;PICARDIE;49.5205248253, 3.12854853594;2;22
2141;2260;LA CAPELLE;AISNE;PICARDIE;49.9732109539, 3.91398483546;2;22
2142;2680;CASTRES;AISNE;PICARDIE;49.8013894137, 3.25325245088;2;22
2143;2420;LE CATELET;AISNE;PICARDIE;50.0009779444, 3.2423098464;2;22
2144;2490;CAULAINCOURT;AISNE;PICARDIE;49.864658382, 3.11126489473;2;22
2145;2300;CAUMONT;AISNE;PICARDIE;49.6372659106, 3.17347612819;2;22
2146;2330;CELLES-LES-CONDE;AISNE;PICARDIE;49.0148161041, 3.57007423847;2;22
2147;2540;LA CELLE-SOUS-MONTMIRAIL;AISNE;PICARDIE;48.8550537617, 3.46590587982;2;22
2148;2370;CELLES-SUR-AISNE;AISNE;PICARDIE;49.4159264546, 3.47446927431;2;22
2149;2240;CERIZY;AISNE;PICARDIE;49.7670333979, 3.33255021354;2;22
2150;2860;CERNY-EN-LAONNOIS;AISNE;PICARDIE;49.4500150087, 3.67982439455;2;22
2151;2870;CERNY-LES-BUCY;AISNE;PICARDIE;49.5778658953, 3.54646763896;2;22
2152;2220;CERSEUIL;AISNE;PICARDIE;49.324784775, 3.51746919082;2;22
2153;2320;CESSIERES;AISNE;PICARDIE;49.5595788079, 3.50190405701;2;22
